row,col,dir,d_h_bin,d_l_bin,d_r_bin,action,q_value,sa_visit_count,tension
51,73,5,4,3,4,0,0.000000,0,0.000000
51,73,5,4,3,4,1,0.000000,0,0.000000
51,73,5,4,3,4,2,1.191840,1,0.000000
51,73,5,4,3,4,3,0.000000,0,0.000000
51,73,5,4,3,4,4,0.000000,0,0.000000
51,73,5,4,3,4,5,0.000000,0,0.000000
51,73,5,4,3,4,6,0.000000,0,0.000000
51,73,6,4,4,1,0,0.000000,0,0.000000
51,73,6,4,4,1,1,1.346664,1,0.000000
51,73,6,4,4,1,2,0.000000,0,0.000000
51,73,6,4,4,1,3,0.000000,0,0.000000
51,73,6,4,4,1,4,0.000000,0,0.000000
51,73,6,4,4,1,5,0.000000,0,0.000000
51,73,6,4,4,1,6,0.000000,0,0.000000
51,74,2,4,4,4,0,-0.245176,1,0.000000
51,74,2,4,4,4,1,0.000000,0,0.000000
51,74,2,4,4,4,2,0.000000,0,0.000000
51,74,2,4,4,4,3,0.000000,0,0.000000
51,74,2,4,4,4,4,0.000000,0,0.000000
51,74,2,4,4,4,5,0.000000,0,0.000000
51,74,2,4,4,4,6,0.000000,0,0.000000
51,74,2,4,4,4,7,0.000000,0,0.000000
51,74,4,4,4,4,0,-0.245176,1,0.000000
51,74,4,4,4,4,1,0.000000,0,0.000000
51,74,4,4,4,4,2,0.000000,0,0.000000
51,74,4,4,4,4,3,0.000000,0,0.000000
51,74,4,4,4,4,4,0.000000,0,0.000000
51,74,4,4,4,4,5,0.000000,0,0.000000
51,74,4,4,4,4,6,0.000000,0,0.000000
51,74,4,4,4,4,7,-1.838423,1,0.000000
51,74,6,4,4,4,0,0.000000,0,0.000000
51,74,6,4,4,4,1,0.000000,0,0.000000
51,74,6,4,4,4,2,0.000000,0,0.000000
51,74,6,4,4,4,3,0.000000,0,0.000000
51,74,6,4,4,4,4,0.000000,0,0.000000
51,74,6,4,4,4,5,0.000000,0,0.000000
51,74,6,4,4,4,6,-1.991840,1,0.000000
