row,col,dir,d_h_bin,d_l_bin,d_r_bin,action,q_value,sa_visit_count,tension
56,29,5,4,4,4,0,-0.342521,1,0.000000
57,29,0,4,4,4,1,1.246488,1,0.000000
57,30,5,4,4,4,5,-2.056620,1,0.000000
57,31,3,4,4,4,7,-1.951782,1,0.000000
57,41,4,4,4,4,7,-1.948324,1,0.000000
58,30,1,4,4,4,3,1.151782,1,0.000000
58,30,7,4,4,4,1,1.236519,1,0.000000
58,31,4,4,4,4,5,-2.046790,1,0.000000
58,35,6,4,4,4,1,1.237749,1,0.000000
58,36,3,4,4,4,0,-0.361655,1,0.000000
58,36,3,4,4,4,1,1.238005,1,0.000000
58,36,4,4,4,4,6,-1.999404,1,0.000000
58,40,4,4,4,4,2,1.199361,1,0.000000
58,40,7,4,4,4,1,1.239065,1,0.000000
58,41,2,4,4,4,4,-0.451038,1,0.000000
58,186,5,4,4,4,0,0.650967,1,0.000000
58,186,5,4,4,4,1,0.000000,0,0.000000
58,186,5,4,4,4,2,0.000000,0,0.000000
58,186,5,4,4,4,3,0.000000,0,0.000000
58,186,5,4,4,4,4,0.000000,0,0.000000
58,186,5,4,4,4,5,0.000000,0,0.000000
58,186,5,4,4,4,6,0.000000,0,0.000000
58,186,5,4,4,4,7,0.000000,0,0.000000
58,187,4,4,4,4,0,0.515476,1,0.000000
58,187,4,4,4,4,1,0.000000,0,0.000000
58,187,4,4,4,4,2,0.000000,0,0.000000
58,187,4,4,4,4,3,0.000000,0,0.000000
58,187,4,4,4,4,4,0.000000,0,0.000000
58,187,4,4,4,4,5,0.000000,0,0.000000
58,187,4,4,4,4,6,0.000000,0,0.000000
58,187,4,4,4,4,7,0.000000,0,0.000000
58,187,5,4,4,4,0,0.515476,1,0.000000
58,187,5,4,4,4,1,0.000000,0,0.000000
58,187,5,4,4,4,2,0.000000,0,0.000000
58,187,5,4,4,4,3,0.000000,0,0.000000
58,187,5,4,4,4,4,0.000000,0,0.000000
58,187,5,4,4,4,5,0.000000,0,0.000000
58,187,5,4,4,4,6,0.000000,0,0.000000
58,187,5,4,4,4,7,0.000000,0,0.000000
59,31,1,4,4,4,0,-0.373514,1,0.000000
59,31,1,4,4,4,1,0.000000,0,0.000000
59,31,1,4,4,4,2,0.000000,0,0.000000
59,31,1,4,4,4,3,0.000000,0,0.000000
59,31,1,4,4,4,4,0.000000,0,0.000000
59,31,1,4,4,4,5,0.000000,0,0.000000
59,31,1,4,4,4,6,0.000000,0,0.000000
59,31,1,4,4,4,7,0.000000,0,0.000000
59,31,4,4,4,4,4,-0.437076,1,0.000000
59,32,6,4,4,4,1,1.226520,1,0.000000
59,33,4,4,4,4,2,1.199674,1,0.000000
59,33,5,4,4,4,2,1.199674,1,0.000000
59,33,5,4,4,4,7,-1.973015,1,0.000000
59,33,6,4,4,4,6,-1.999678,1,0.000000
59,34,2,4,4,4,2,1.199669,1,0.000000
59,34,2,4,4,4,6,-1.999674,1,0.000000
59,35,2,4,4,4,3,1.161320,1,0.000000
59,35,4,4,4,4,7,-1.972646,1,0.000000
59,35,5,4,4,4,3,1.161320,1,0.000000
59,35,6,4,4,4,7,-1.972646,1,0.000000
59,36,0,4,4,4,4,-0.438345,1,0.000000
59,36,1,4,4,4,0,-0.372607,1,0.000000
59,36,3,4,4,4,6,-1.999665,1,0.000000
59,36,6,4,4,4,1,1.227242,1,0.000000
59,37,1,4,4,4,0,-0.372418,1,0.000000
59,37,3,4,4,4,7,-1.972267,1,0.000000
59,37,6,4,4,4,6,-1.999660,1,0.000000
59,38,5,4,4,4,6,-1.999655,1,0.000000
59,40,3,4,4,4,4,-0.439424,1,0.000000
59,41,1,4,4,4,7,-1.971476,1,0.000000
59,182,5,4,4,4,0,1.200000,1,0.000000
59,182,5,4,4,4,1,0.000000,0,0.000000
59,182,5,4,4,4,2,0.000000,0,0.000000
59,182,5,4,4,4,3,0.000000,0,0.000000
59,182,5,4,4,4,4,0.000000,0,0.000000
59,182,5,4,4,4,5,0.000000,0,0.000000
59,182,5,4,4,4,6,0.000000,0,0.000000
59,182,5,4,4,4,7,0.000000,0,0.000000
59,183,4,4,4,4,0,1.081935,1,0.000000
59,183,4,4,4,4,1,0.000000,0,0.000000
59,183,4,4,4,4,2,0.000000,0,0.000000
59,183,4,4,4,4,3,0.000000,0,0.000000
59,183,4,4,4,4,4,0.000000,0,0.000000
59,183,4,4,4,4,5,0.000000,0,0.000000
59,183,4,4,4,4,6,0.000000,0,0.000000
