row,col,dir,d_h_bin,d_l_bin,d_r_bin,action,q_value,sa_visit_count,tension
50,62,4,3,1,4,0,-0.247367,1,0.000000
50,62,4,3,1,4,1,0.000000,0,0.000000
50,62,4,3,1,4,4,0.000000,0,0.000000
50,62,4,3,1,4,5,0.000000,0,0.000000
51,62,0,1,2,4,1,1.333893,1,0.000000
51,62,0,1,2,4,2,0.000000,0,0.000000
51,62,0,1,2,4,4,0.000000,0,0.000000
51,62,0,1,2,4,7,0.000000,0,0.000000
51,62,6,1,1,2,1,0.000000,0,0.000000
51,62,6,1,1,2,2,0.000000,0,0.000000
51,62,6,1,1,2,4,-0.552633,1,0.000000
51,62,6,1,1,2,7,0.000000,0,0.000000
51,63,4,1,1,4,0,0.000000,0,0.000000
51,63,4,1,1,4,1,1.334962,1,0.000000
51,63,4,1,1,4,2,0.000000,0,0.000000
51,63,4,1,1,4,5,0.000000,0,0.000000
51,63,4,1,1,4,6,-1.993264,1,0.000000
51,65,3,4,4,4,0,0.000000,0,0.000000
51,65,3,4,4,4,1,1.337152,1,0.000000
51,65,3,4,4,4,2,0.000000,0,0.000000
51,65,3,4,4,4,3,0.000000,0,0.000000
51,65,3,4,4,4,4,0.000000,0,0.000000
51,65,3,4,4,4,6,0.000000,0,0.000000
51,65,3,4,4,4,7,0.000000,0,0.000000
52,61,5,4,1,4,0,0.000000,0,0.000000
52,61,5,4,1,4,1,2.610863,2,0.000000
52,61,5,4,1,4,3,0.000000,0,0.000000
52,61,5,4,1,4,5,0.000000,0,0.000000
52,61,5,4,1,4,6,0.000000,0,0.000000
52,63,1,4,4,4,0,0.000000,0,0.000000
52,63,1,4,4,4,1,0.000000,0,0.000000
52,63,1,4,4,4,2,0.000000,0,0.000000
52,63,1,4,4,4,3,0.000000,0,0.000000
52,63,1,4,4,4,4,-0.540629,1,0.000000
52,63,1,4,4,4,5,0.000000,0,0.000000
52,63,1,4,4,4,7,0.000000,0,0.000000
52,63,4,2,4,2,0,0.000000,0,0.000000
52,63,4,2,4,2,1,0.000000,0,0.000000
52,63,4,2,4,2,2,0.000000,0,0.000000
52,63,4,2,4,2,3,0.000000,0,0.000000
52,63,4,2,4,2,4,0.000000,0,0.000000
52,63,4,2,4,2,5,0.000000,0,0.000000
52,63,4,2,4,2,7,-1.868157,1,0.000000
52,63,6,1,2,4,0,0.000000,0,0.000000
52,63,6,1,2,4,1,0.000000,0,0.000000
52,63,6,1,2,4,2,0.000000,0,0.000000
52,63,6,1,2,4,3,0.000000,0,0.000000
52,63,6,1,2,4,4,-0.540629,1,0.000000
52,63,6,1,2,4,5,0.000000,0,0.000000
52,63,6,1,2,4,7,0.000000,0,0.000000
52,64,1,4,4,4,0,0.000000,0,0.000000
52,64,1,4,4,4,1,0.000000,0,0.000000
52,64,1,4,4,4,2,0.000000,0,0.000000
52,64,1,4,4,4,3,1.051223,1,0.000000
52,64,1,4,4,4,4,0.000000,0,0.000000
52,64,1,4,4,4,5,0.000000,0,0.000000
52,64,1,4,4,4,6,0.000000,0,0.000000
52,64,1,4,4,4,7,0.000000,0,0.000000
52,64,4,2,4,4,0,0.000000,0,0.000000
52,64,4,2,4,4,1,0.000000,0,0.000000
52,64,4,2,4,4,2,0.000000,0,0.000000
52,64,4,2,4,4,3,0.000000,0,0.000000
52,64,4,2,4,4,4,0.000000,0,0.000000
52,64,4,2,4,4,5,0.000000,0,0.000000
52,64,4,2,4,4,6,-1.994333,1,0.000000
52,64,4,2,4,4,7,0.000000,0,0.000000
52,65,6,2,2,4,0,0.000000,0,0.000000
52,65,6,2,2,4,1,1.324734,1,0.000000
52,65,6,2,2,4,2,0.000000,0,0.000000
52,65,6,2,2,4,3,0.000000,0,0.000000
52,65,6,2,2,4,4,0.000000,0,0.000000
52,65,6,2,2,4,5,0.000000,0,0.000000
52,65,6,2,2,4,6,0.000000,0,0.000000
52,65,6,2,2,4,7,0.000000,0,0.000000
52,66,1,4,4,3,0,0.000000,0,0.000000
52,66,1,4,4,3,1,0.000000,0,0.000000
52,66,1,4,4,3,2,0.000000,0,0.000000
52,66,1,4,4,3,3,0.000000,0,0.000000
52,66,1,4,4,3,4,0.000000,0,0.000000
52,66,1,4,4,3,5,0.000000,0,0.000000
52,66,1,4,4,3,6,-1.994138,1,0.000000
52,66,1,4,4,3,7,0.000000,0,0.000000
53,59,5,4,4,3,0,0.000000,0,0.000000
53,59,5,4,4,3,1,1.306904,1,0.000000
53,59,5,4,4,3,3,0.000000,0,0.000000
53,59,5,4,4,3,4,0.000000,0,0.000000
53,59,5,4,4,3,5,0.000000,0,0.000000
53,59,5,4,4,3,6,0.000000,0,0.000000
53,61,6,1,4,4,0,0.000000,0,0.000000
53,61,6,1,4,4,1,2.093768,2,0.000000
53,61,6,1,4,4,2,0.000000,0,0.000000
53,61,6,1,4,4,4,0.000000,0,0.000000
53,61,6,1,4,4,5,0.000000,0,0.000000
53,61,6,1,4,4,7,0.000000,0,0.000000
53,62,1,4,4,4,0,0.000000,0,0.000000
53,62,1,4,4,4,1,2.549780,2,0.000000
53,62,1,4,4,4,2,0.000000,0,0.000000
53,62,1,4,4,4,3,0.000000,0,0.000000
53,62,1,4,4,4,5,0.000000,0,0.000000
53,62,1,4,4,4,6,0.000000,0,0.000000
53,62,1,4,4,4,7,0.000000,0,0.000000
53,62,3,4,4,1,0,-0.286951,1,0.000000
53,62,3,4,4,1,1,0.000000,0,0.000000
53,62,3,4,4,1,2,0.000000,0,0.000000
53,62,3,4,4,1,3,0.000000,0,0.000000
53,62,3,4,4,1,5,0.000000,0,0.000000
53,62,3,4,4,1,6,0.000000,0,0.000000
53,62,3,4,4,1,7,0.000000,0,0.000000
53,62,4,1,4,4,0,0.000000,0,0.000000
53,62,4,1,4,4,1,0.000000,0,0.000000
53,62,4,1,4,4,2,0.000000,0,0.000000
53,62,4,1,4,4,3,0.000000,0,0.000000
53,62,4,1,4,4,5,-2.120789,1,0.000000
53,62,4,1,4,4,6,0.000000,0,0.000000
53,62,4,1,4,4,7,0.000000,0,0.000000
53,62,5,4,1,2,0,0.000000,0,0.000000
53,62,5,4,1,2,1,0.000000,0,0.000000
53,62,5,4,1,2,2,0.000000,0,0.000000
53,62,5,4,1,2,3,0.000000,0,0.000000
53,62,5,4,1,2,5,0.000000,0,0.000000
53,62,5,4,1,2,6,-2.695619,2,0.000000
53,62,5,4,1,2,7,0.000000,0,0.000000
53,62,6,2,4,4,0,0.000000,0,0.000000
53,62,6,2,4,4,1,0.000000,0,0.000000
53,62,6,2,4,4,2,0.000000,0,0.000000
53,62,6,2,4,4,3,0.000000,0,0.000000
53,62,6,2,4,4,5,-1.618889,1,0.000000
53,62,6,2,4,4,6,0.000000,0,0.000000
53,62,6,2,4,4,7,0.000000,0,0.000000
53,62,7,4,2,4,0,-0.286951,1,0.000000
53,62,7,4,2,4,1,0.000000,0,0.000000
53,62,7,4,2,4,2,0.000000,0,0.000000
53,62,7,4,2,4,3,0.000000,0,0.000000
53,62,7,4,2,4,5,0.000000,0,0.000000
53,62,7,4,2,4,6,0.000000,0,0.000000
53,62,7,4,2,4,7,0.000000,0,0.000000
53,63,3,4,4,2,0,0.000000,0,0.000000
53,63,3,4,4,2,1,0.000000,0,0.000000
53,63,3,4,4,2,2,0.000000,0,0.000000
53,63,3,4,4,2,3,0.000000,0,0.000000
53,63,3,4,4,2,4,-0.527325,1,0.000000
53,63,3,4,4,2,6,0.000000,0,0.000000
53,63,3,4,4,2,7,0.000000,0,0.000000
53,63,4,2,4,1,0,0.000000,0,0.000000
53,63,4,2,4,1,1,0.000000,0,0.000000
53,63,4,2,4,1,2,1.912648,2,0.000000
53,63,4,2,4,1,3,0.000000,0,0.000000
53,63,4,2,4,1,4,0.000000,0,0.000000
53,63,4,2,4,1,6,0.000000,0,0.000000
53,63,4,2,4,1,7,0.000000,0,0.000000
53,63,5,1,2,2,0,0.000000,0,0.000000
53,63,5,1,2,2,1,0.000000,0,0.000000
53,63,5,1,2,2,2,0.000000,0,0.000000
53,63,5,1,2,2,3,0.000000,0,0.000000
53,63,5,1,2,2,4,0.000000,0,0.000000
53,63,5,1,2,2,6,0.000000,0,0.000000
53,63,5,1,2,2,7,-1.882432,1,0.000000
53,63,6,2,1,4,0,0.000000,0,0.000000
53,63,6,2,1,4,1,0.000000,0,0.000000
53,63,6,2,1,4,2,0.000000,0,0.000000
53,63,6,2,1,4,3,0.000000,0,0.000000
53,63,6,2,1,4,4,0.000000,0,0.000000
53,63,6,2,1,4,6,-1.995481,1,0.000000
53,63,6,2,1,4,7,0.000000,0,0.000000
53,64,2,4,4,4,0,0.000000,0,0.000000
53,64,2,4,4,4,1,0.000000,0,0.000000
53,64,2,4,4,4,2,0.000000,0,0.000000
53,64,2,4,4,4,3,0.000000,0,0.000000
53,64,2,4,4,4,4,0.000000,0,0.000000
53,64,2,4,4,4,5,0.000000,0,0.000000
53,64,2,4,4,4,6,-1.995405,1,0.000000
53,64,2,4,4,4,7,-1.881411,1,0.000000
53,64,3,4,4,2,0,0.000000,0,0.000000
53,64,3,4,4,2,1,1.311260,1,0.000000
53,64,3,4,4,2,2,0.000000,0,0.000000
53,64,3,4,4,2,3,0.000000,0,0.000000
53,64,3,4,4,2,4,0.000000,0,0.000000
53,64,3,4,4,2,5,0.000000,0,0.000000
53,64,3,4,4,2,6,0.000000,0,0.000000
53,64,3,4,4,2,7,-1.881411,1,0.000000
53,64,5,3,2,3,0,0.000000,0,0.000000
53,64,5,3,2,3,1,0.000000,0,0.000000
53,64,5,3,2,3,2,0.000000,0,0.000000
53,64,5,3,2,3,3,0.000000,0,0.000000
53,64,5,3,2,3,4,-0.528397,1,0.000000
53,64,5,3,2,3,5,0.000000,0,0.000000
53,64,5,3,2,3,6,0.000000,0,0.000000
53,64,5,3,2,3,7,0.000000,0,0.000000
53,66,1,4,4,4,0,0.000000,0,0.000000
53,66,1,4,4,4,1,0.000000,0,0.000000
53,66,1,4,4,4,2,0.000000,0,0.000000
53,66,1,4,4,4,3,0.000000,0,0.000000
53,66,1,4,4,4,4,0.000000,0,0.000000
53,66,1,4,4,4,5,0.000000,0,0.000000
53,66,1,4,4,4,6,0.000000,0,0.000000
53,66,1,4,4,4,7,-1.879314,1,0.000000
54,59,4,4,1,4,0,0.000000,0,0.000000
54,59,4,4,1,4,1,1.294773,1,0.000000
54,59,4,4,1,4,2,0.000000,0,0.000000
54,59,4,4,1,4,4,0.000000,0,0.000000
54,59,4,4,1,4,5,0.000000,0,0.000000
54,59,4,4,1,4,7,0.000000,0,0.000000
54,59,5,4,4,1,0,-0.302621,1,0.000000
54,59,5,4,4,1,1,0.000000,0,0.000000
54,59,5,4,4,1,2,0.000000,0,0.000000
54,59,5,4,4,1,4,0.000000,0,0.000000
54,59,5,4,4,1,5,0.000000,0,0.000000
54,59,5,4,4,1,7,0.000000,0,0.000000
54,60,1,4,4,4,0,0.000000,0,0.000000
54,60,1,4,4,4,1,1.295526,1,0.000000
54,60,1,4,4,4,2,0.000000,0,0.000000
54,60,1,4,4,4,3,0.000000,0,0.000000
54,60,1,4,4,4,5,0.000000,0,0.000000
54,60,1,4,4,4,6,0.000000,0,0.000000
54,60,1,4,4,4,7,0.000000,0,0.000000
54,60,5,4,1,2,0,0.000000,0,0.000000
54,60,5,4,1,2,1,1.295526,1,0.000000
54,60,5,4,1,2,2,0.000000,0,0.000000
54,60,5,4,1,2,3,0.000000,0,0.000000
54,60,5,4,1,2,5,-2.106904,1,0.000000
54,60,5,4,1,2,6,0.000000,0,0.000000
54,60,5,4,1,2,7,0.000000,0,0.000000
54,61,4,2,4,1,0,-0.481628,2,0.000000
54,61,4,2,4,1,1,0.000000,0,0.000000
54,61,4,2,4,1,2,0.000000,0,0.000000
54,61,4,2,4,1,3,1.083436,1,0.000000
54,61,4,2,4,1,4,0.000000,0,0.000000
54,61,4,2,4,1,6,0.000000,0,0.000000
54,61,4,2,4,1,7,0.000000,0,0.000000
54,61,6,2,1,4,0,0.000000,0,0.000000
54,61,6,2,1,4,1,0.000000,0,0.000000
54,61,6,2,1,4,2,0.000000,0,0.000000
54,61,6,2,1,4,3,0.000000,0,0.000000
54,61,6,2,1,4,4,0.000000,0,0.000000
54,61,6,2,1,4,6,0.000000,0,0.000000
54,61,6,2,1,4,7,-1.898368,1,0.000000
54,62,0,4,4,4,0,0.000000,0,0.000000
54,62,0,4,4,4,1,0.000000,0,0.000000
54,62,0,4,4,4,2,0.000000,0,0.000000
54,62,0,4,4,4,3,0.000000,0,0.000000
54,62,0,4,4,4,4,0.000000,0,0.000000
54,62,0,4,4,4,5,0.000000,0,0.000000
54,62,0,4,4,4,6,0.000000,0,0.000000
54,62,0,4,4,4,7,-3.036004,2,0.000000
54,62,1,4,4,4,0,0.000000,0,0.000000
54,62,1,4,4,4,1,0.000000,0,0.000000
54,62,1,4,4,4,2,0.000000,0,0.000000
54,62,1,4,4,4,3,1.082432,1,0.000000
54,62,1,4,4,4,4,0.000000,0,0.000000
54,62,1,4,4,4,5,0.000000,0,0.000000
54,62,1,4,4,4,6,-1.996485,1,0.000000
54,62,1,4,4,4,7,0.000000,0,0.000000
54,62,3,4,4,2,0,0.000000,0,0.000000
54,62,3,4,4,2,1,0.000000,0,0.000000
54,62,3,4,4,2,2,0.000000,0,0.000000
54,62,3,4,4,2,3,0.000000,0,0.000000
54,62,3,4,4,2,4,-0.513049,1,0.000000
54,62,3,4,4,2,5,0.000000,0,0.000000
54,62,3,4,4,2,6,0.000000,0,0.000000
54,62,3,4,4,2,7,0.000000,0,0.000000
54,62,7,4,3,4,0,0.000000,0,0.000000
54,62,7,4,3,4,1,0.000000,0,0.000000
54,62,7,4,3,4,2,1.196427,1,0.000000
54,62,7,4,3,4,3,0.000000,0,0.000000
54,62,7,4,3,4,4,0.000000,0,0.000000
54,62,7,4,3,4,5,0.000000,0,0.000000
54,62,7,4,3,4,6,0.000000,0,0.000000
54,62,7,4,3,4,7,0.000000,0,0.000000
54,63,1,4,4,4,0,0.000000,0,0.000000
54,63,1,4,4,4,1,0.000000,0,0.000000
54,63,1,4,4,4,2,1.196366,1,0.000000
54,63,1,4,4,4,3,0.000000,0,0.000000
54,63,1,4,4,4,4,-0.059740,1,0.000000
54,63,1,4,4,4,5,0.000000,0,0.000000
54,63,1,4,4,4,6,0.000000,0,0.000000
54,63,1,4,4,4,7,0.000000,0,0.000000
54,63,2,4,4,4,0,0.000000,0,0.000000
54,63,2,4,4,4,1,0.000000,0,0.000000
54,63,2,4,4,4,2,0.000000,0,0.000000
54,63,2,4,4,4,3,0.000000,0,0.000000
54,63,2,4,4,4,4,0.000000,0,0.000000
54,63,2,4,4,4,5,-2.109476,1,0.000000
54,63,2,4,4,4,6,0.000000,0,0.000000
54,63,2,4,4,4,7,0.000000,0,0.000000
54,63,4,3,4,4,0,0.000000,0,0.000000
54,63,4,3,4,4,1,1.297855,1,0.000000
54,63,4,3,4,4,2,1.196366,1,0.000000
54,63,4,3,4,4,3,0.000000,0,0.000000
54,63,4,3,4,4,4,0.000000,0,0.000000
54,63,4,3,4,4,5,0.000000,0,0.000000
54,63,4,3,4,4,6,0.000000,0,0.000000
54,63,4,3,4,4,7,0.000000,0,0.000000
54,63,5,4,3,3,0,0.000000,0,0.000000
54,63,5,4,3,3,1,0.000000,0,0.000000
54,63,5,4,3,3,2,0.000000,0,0.000000
54,63,5,4,3,3,3,1.081411,1,0.000000
54,63,5,4,3,3,4,0.000000,0,0.000000
54,63,5,4,3,3,5,0.000000,0,0.000000
54,63,5,4,3,3,6,0.000000,0,0.000000
54,63,5,4,3,3,7,0.000000,0,0.000000
54,63,6,3,4,4,0,0.000000,0,0.000000
54,63,6,3,4,4,1,0.000000,0,0.000000
54,63,6,3,4,4,2,0.000000,0,0.000000
54,63,6,3,4,4,3,1.081411,1,0.000000
54,63,6,3,4,4,4,0.000000,0,0.000000
54,63,6,3,4,4,5,0.000000,0,0.000000
54,63,6,3,4,4,6,0.000000,0,0.000000
54,63,6,3,4,4,7,0.000000,0,0.000000
54,63,7,4,3,4,0,0.000000,0,0.000000
54,63,7,4,3,4,1,0.000000,0,0.000000
54,63,7,4,3,4,2,0.000000,0,0.000000
54,63,7,4,3,4,3,0.000000,0,0.000000
54,63,7,4,3,4,4,-0.513994,1,0.000000
54,63,7,4,3,4,5,-2.109476,1,0.000000
54,63,7,4,3,4,6,0.000000,0,0.000000
54,63,7,4,3,4,7,0.000000,0,0.000000
54,64,2,4,4,4,0,0.000000,0,0.000000
54,64,2,4,4,4,1,0.000000,0,0.000000
54,64,2,4,4,4,2,0.000000,0,0.000000
54,64,2,4,4,4,3,0.000000,0,0.000000
54,64,2,4,4,4,4,0.000000,0,0.000000
54,64,2,4,4,4,5,0.000000,0,0.000000
54,64,2,4,4,4,6,-1.996366,1,0.000000
54,64,2,4,4,4,7,-1.895726,1,0.000000
54,64,6,3,2,4,0,0.000000,0,0.000000
54,64,6,3,2,4,1,0.000000,0,0.000000
54,64,6,3,2,4,2,0.000000,0,0.000000
54,64,6,3,2,4,3,0.000000,0,0.000000
54,64,6,3,2,4,4,0.000000,0,0.000000
54,64,6,3,2,4,5,-2.110360,1,0.000000
54,64,6,3,2,4,6,0.000000,0,0.000000
54,64,6,3,2,4,7,0.000000,0,0.000000
54,65,1,4,4,4,0,-0.297647,1,0.000000
54,65,1,4,4,4,1,0.000000,0,0.000000
54,65,1,4,4,4,2,0.000000,0,0.000000
54,65,1,4,4,4,3,0.000000,0,0.000000
54,65,1,4,4,4,4,0.000000,0,0.000000
54,65,1,4,4,4,5,0.000000,0,0.000000
54,65,1,4,4,4,6,0.000000,0,0.000000
54,65,1,4,4,4,7,0.000000,0,0.000000
54,65,5,3,4,3,0,0.000000,0,0.000000
54,65,5,3,4,3,1,0.000000,0,0.000000
54,65,5,3,4,3,2,0.000000,0,0.000000
54,65,5,3,4,3,3,0.000000,0,0.000000
54,65,5,3,4,3,4,0.000000,0,0.000000
54,65,5,3,4,3,5,-2.111260,1,0.000000
54,65,5,3,4,3,6,0.000000,0,0.000000
54,65,5,3,4,3,7,0.000000,0,0.000000
54,65,6,3,3,4,0,0.118030,1,0.000000
54,65,6,3,3,4,1,0.000000,0,0.000000
54,65,6,3,3,4,2,0.000000,0,0.000000
54,65,6,3,3,4,3,0.000000,0,0.000000
54,65,6,3,3,4,4,0.000000,0,0.000000
54,65,6,3,3,4,5,0.000000,0,0.000000
54,65,6,3,3,4,6,0.000000,0,0.000000
54,65,6,3,3,4,7,0.000000,0,0.000000
54,65,7,4,3,4,0,0.000000,0,0.000000
54,65,7,4,3,4,1,0.000000,0,0.000000
54,65,7,4,3,4,2,0.000000,0,0.000000
54,65,7,4,3,4,3,0.000000,0,0.000000
54,65,7,4,3,4,4,0.000000,0,0.000000
54,65,7,4,3,4,5,0.000000,0,0.000000
54,65,7,4,3,4,6,-1.996304,1,0.000000
54,65,7,4,3,4,7,0.000000,0,0.000000
54,66,3,4,4,4,0,0.000000,0,0.000000
54,66,3,4,4,4,1,1.300301,1,0.000000
54,66,3,4,4,4,2,0.000000,0,0.000000
54,66,3,4,4,4,3,0.000000,0,0.000000
54,66,3,4,4,4,4,0.000000,0,0.000000
54,66,3,4,4,4,5,0.000000,0,0.000000
54,66,3,4,4,4,6,-1.996241,1,0.000000
54,66,3,4,4,4,7,0.000000,0,0.000000
55,58,5,4,1,4,0,-0.316245,1,0.000000
55,58,5,4,1,4,1,0.000000,0,0.000000
55,58,5,4,1,4,2,1.197436,1,0.000000
55,58,5,4,1,4,3,0.000000,0,0.000000
55,58,5,4,1,4,5,0.000000,0,0.000000
55,58,5,4,1,4,6,0.000000,0,0.000000
55,59,0,4,4,4,0,0.000000,0,0.000000
55,59,0,4,4,4,1,0.000000,0,0.000000
55,59,0,4,4,4,2,0.000000,0,0.000000
55,59,0,4,4,4,3,0.000000,0,0.000000
55,59,0,4,4,4,4,0.000000,0,0.000000
55,59,0,4,4,4,6,0.000000,0,0.000000
55,59,0,4,4,4,7,-1.913681,1,0.000000
55,59,2,4,4,3,0,0.000000,0,0.000000
55,59,2,4,4,3,1,0.000000,0,0.000000
55,59,2,4,4,3,2,0.000000,0,0.000000
55,59,2,4,4,3,3,0.000000,0,0.000000
55,59,2,4,4,3,4,-0.497379,1,0.000000
55,59,2,4,4,3,6,0.000000,0,0.000000
55,59,2,4,4,3,7,0.000000,0,0.000000
55,59,3,3,4,4,0,0.000000,0,0.000000
55,59,3,3,4,4,1,1.282519,1,0.000000
55,59,3,3,4,4,2,1.197394,1,0.000000
55,59,3,3,4,4,3,0.000000,0,0.000000
55,59,3,3,4,4,4,0.000000,0,0.000000
55,59,3,3,4,4,6,0.000000,0,0.000000
55,59,3,3,4,4,7,0.000000,0,0.000000
55,59,5,1,4,4,0,-0.315566,1,0.000000
55,59,5,1,4,4,1,0.000000,0,0.000000
55,59,5,1,4,4,2,0.000000,0,0.000000
55,59,5,1,4,4,3,0.000000,0,0.000000
55,59,5,1,4,4,4,0.000000,0,0.000000
55,59,5,1,4,4,6,0.000000,0,0.000000
55,59,5,1,4,4,7,0.000000,0,0.000000
55,59,6,4,1,4,0,0.000000,0,0.000000
55,59,6,4,1,4,1,0.000000,0,0.000000
55,59,6,4,1,4,2,1.197394,1,0.000000
55,59,6,4,1,4,3,0.000000,0,0.000000
55,59,6,4,1,4,4,0.000000,0,0.000000
55,59,6,4,1,4,6,0.000000,0,0.000000
55,59,6,4,1,4,7,0.000000,0,0.000000
55,60,1,4,4,4,0,0.000000,0,0.000000
55,60,1,4,4,4,1,1.283177,1,0.000000
55,60,1,4,4,4,2,0.000000,0,0.000000
55,60,1,4,4,4,3,0.000000,0,0.000000
55,60,1,4,4,4,4,0.000000,0,0.000000
55,60,1,4,4,4,5,0.000000,0,0.000000
55,60,1,4,4,4,6,0.000000,0,0.000000
55,60,1,4,4,4,7,0.000000,0,0.000000
55,60,2,4,4,4,0,0.000000,0,0.000000
55,60,2,4,4,4,1,0.000000,0,0.000000
55,60,2,4,4,4,2,1.197351,1,0.000000
55,60,2,4,4,4,3,0.000000,0,0.000000
55,60,2,4,4,4,4,0.000000,0,0.000000
55,60,2,4,4,4,5,-2.094773,1,0.000000
55,60,2,4,4,4,6,0.000000,0,0.000000
55,60,2,4,4,4,7,0.000000,0,0.000000
55,60,4,2,4,4,0,0.000000,0,0.000000
55,60,4,2,4,4,1,0.000000,0,0.000000
55,60,4,2,4,4,2,0.000000,0,0.000000
55,60,4,2,4,4,3,0.000000,0,0.000000
55,60,4,2,4,4,4,0.000000,0,0.000000
55,60,4,2,4,4,5,0.000000,0,0.000000
55,60,4,2,4,4,6,-1.997394,1,0.000000
55,60,4,2,4,4,7,0.000000,0,0.000000
55,60,7,4,4,4,0,0.000000,0,0.000000
55,60,7,4,4,4,1,0.000000,0,0.000000
55,60,7,4,4,4,2,1.197351,1,0.000000
55,60,7,4,4,4,3,0.000000,0,0.000000
55,60,7,4,4,4,4,0.000000,0,0.000000
55,60,7,4,4,4,5,0.000000,0,0.000000
55,60,7,4,4,4,6,0.000000,0,0.000000
55,60,7,4,4,4,7,0.000000,0,0.000000
55,61,0,4,4,4,0,0.000000,0,0.000000
55,61,0,4,4,4,1,0.000000,0,0.000000
55,61,0,4,4,4,2,0.000000,0,0.000000
55,61,0,4,4,4,3,1.097503,1,0.000000
55,61,0,4,4,4,4,-0.498983,1,0.000000
55,61,0,4,4,4,5,0.000000,0,0.000000
55,61,0,4,4,4,6,0.000000,0,0.000000
55,61,0,4,4,4,7,0.000000,0,0.000000
55,61,1,4,4,4,0,0.000000,0,0.000000
55,61,1,4,4,4,1,0.000000,0,0.000000
55,61,1,4,4,4,2,0.000000,0,0.000000
55,61,1,4,4,4,3,0.000000,0,0.000000
55,61,1,4,4,4,4,-0.498983,1,0.000000
