row,col,dir,d_h_bin,d_l_bin,d_r_bin,action,q_value,sa_visit_count,tension
60,186,0,4,4,4,3,0.000000,0,0.000000
60,186,0,4,4,4,4,0.000000,0,0.000000
60,186,0,4,4,4,5,0.000000,0,0.000000
60,186,0,4,4,4,6,0.000000,0,0.000000
60,186,0,4,4,4,7,0.000000,0,0.000000
60,186,3,4,4,4,0,1.589655,3,0.000000
60,186,3,4,4,4,1,0.000000,0,0.000000
60,186,3,4,4,4,2,0.000000,0,0.000000
60,186,3,4,4,4,3,0.000000,0,0.000000
60,186,3,4,4,4,4,0.000000,0,0.000000
60,186,3,4,4,4,5,0.000000,0,0.000000
60,186,3,4,4,4,6,0.000000,0,0.000000
60,186,3,4,4,4,7,0.000000,0,0.000000
60,186,4,4,4,3,0,0.137579,1,0.000000
60,186,4,4,4,4,0,0.706986,1,0.000000
60,186,4,4,4,4,1,0.000000,0,0.000000
60,186,4,4,4,4,2,0.000000,0,0.000000
60,186,4,4,4,4,3,-2.586950,1,0.000000
60,186,4,4,4,4,4,0.000000,0,0.000000
60,186,4,4,4,4,5,0.000000,0,0.000000
60,186,4,4,4,4,6,0.000000,0,0.000000
60,186,4,4,4,4,7,0.000000,0,0.000000
60,186,5,4,4,4,0,2.066399,3,0.000000
60,186,5,4,4,4,1,0.000000,0,0.000000
60,186,5,4,4,4,2,0.000000,0,0.000000
60,186,5,4,4,4,3,0.000000,0,0.000000
60,186,5,4,4,4,4,0.000000,0,0.000000
60,186,5,4,4,4,5,0.000000,0,0.000000
60,186,5,4,4,4,6,0.000000,0,0.000000
60,186,5,4,4,4,7,0.000000,0,0.000000
60,187,0,4,4,4,0,0.268289,3,0.000000
60,187,0,4,4,4,1,0.000000,0,0.000000
60,187,0,4,4,4,2,0.000000,0,0.000000
60,187,0,4,4,4,3,0.000000,0,0.000000
60,187,0,4,4,4,4,0.000000,0,0.000000
60,187,0,4,4,4,5,0.000000,0,0.000000
60,187,0,4,4,4,6,0.000000,0,0.000000
60,187,0,4,4,4,7,0.000000,0,0.000000
60,187,3,4,4,4,0,0.071998,3,0.000000
60,187,3,4,4,4,1,0.000000,0,0.000000
60,187,3,4,4,4,2,0.000000,0,0.000000
60,187,3,4,4,4,3,0.000000,0,0.000000
60,187,3,4,4,4,4,0.000000,0,0.000000
60,187,3,4,4,4,5,0.000000,0,0.000000
60,187,3,4,4,4,6,0.000000,0,0.000000
60,187,3,4,4,4,7,0.000000,0,0.000000
60,187,4,4,4,3,0,-0.683038,1,0.000000
60,187,4,4,4,3,1,0.000000,0,0.000000
60,187,4,4,4,3,2,0.000000,0,0.000000
60,187,4,4,4,3,3,0.000000,0,0.000000
60,187,4,4,4,3,4,0.000000,0,0.000000
60,187,4,4,4,3,5,0.000000,0,0.000000
60,187,4,4,4,3,6,0.000000,0,0.000000
60,187,4,4,4,3,7,0.000000,0,0.000000
60,187,5,3,4,4,0,0.036734,1,0.000000
60,187,5,3,4,4,1,0.000000,0,0.000000
60,187,5,3,4,4,2,0.000000,0,0.000000
